order_id,user_id,product_name,quantity,unit_price,total_amount,currency,status,payment_method,ip_address,user_agent,created_at,updated_at
ORD76FBFDE2,232094,Balanced attitude-oriented solution,7,985.3,1994.3,CNY,cancelled,alipay,107.116.22.168,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/3.1),2026-02-02T04:25:31,2026-02-13T00:04:55
ORD2B51E587,517207,Face-to-face eco-centric conglomeration,8,631.22,602.42,CNY,shipped,wechat,25.79.33.24,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_1_3 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) FxiOS/9.8q2465.0 Mobile/36Z997 Safari/533.1",2026-01-30T02:18:34,2026-02-13T17:05:50
ORD59031221,452298,Devolved attitude-oriented concept,7,561.99,2852.95,CNY,cancelled,alipay,31.248.152.220,Opera/8.73.(X11; Linux x86_64; oc-FR) Presto/2.9.183 Version/12.00,2026-01-21T21:11:47,2026-02-17T03:35:32
ORDB61BC93C,220338,Horizontal value-added orchestration,8,286.69,2025.96,CNY,shipped,wechat,179.136.253.17,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_3_5 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) FxiOS/14.4l1496.0 Mobile/03Y698 Safari/535.0",2026-02-04T02:38:11,2026-02-18T15:23:52
ORD085681D6,718382,Horizontal local archive,1,750.47,4476.41,CNY,paid,alipay,2.138.137.130,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_1 rv:5.0; ak-GH) AppleWebKit/533.24.5 (KHTML, like Gecko) Version/5.0.5 Safari/533.24.5",2026-02-11T01:56:18,2026-02-13T22:38:45
ORD5428125A,189791,Object-based background forecast,6,722.47,1882.06,CNY,delivered,alipay,138.25.212.225,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) FxiOS/10.8a4141.0 Mobile/26N011 Safari/533.0",2026-01-29T01:18:10,2026-02-17T15:08:29
ORDA4BD2397,522662,Implemented reciprocal archive,9,530.15,2663.62,CNY,shipped,credit_card,58.30.101.83,Mozilla/5.0 (Android 3.0; Mobile; rv:20.0) Gecko/20.0 Firefox/20.0,2026-01-25T11:32:46,2026-02-16T04:37:08
ORD9FCDFB13,716138,Customer-focused global hardware,9,446.36,1944.91,CNY,shipped,credit_card,177.56.217.81,Opera/8.77.(Windows NT 5.0; tk-TM) Presto/2.9.166 Version/10.00,2026-01-29T20:00:16,2026-02-12T07:53:32
ORD51CD21ED,369136,Sharable even-keeled middleware,1,231.31,200.94,CNY,paid,alipay,40.154.228.128,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/34.0.899.0 Safari/535.1",2026-02-13T17:16:09,2026-02-14T05:25:00
ORDCB7A2C18,221672,Robust 24hour capacity,1,776.19,1936.49,CNY,paid,alipay,47.111.218.82,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Trident/4.0),2026-02-11T01:18:22,2026-02-17T16:07:43
ORD3DD62A1D,695708,Synchronized bifurcated methodology,9,216.02,4435.6,CNY,delivered,wechat,93.45.213.71,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Trident/5.1),2026-01-29T20:18:24,2026-02-17T19:32:12
ORD4C846957,122274,Mandatory actuating info-mediaries,9,289.52,631.65,CNY,paid,debit_card,103.30.63.134,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; cv-RU) AppleWebKit/535.5.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6535.5.6",2026-02-11T14:19:31,2026-02-16T08:12:42
ORDBB4DFAF8,647357,Programmable discrete standardization,2,854.08,3679.97,CNY,shipped,alipay,171.201.114.236,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; os-RU) AppleWebKit/535.28.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6535.28.6",2026-01-29T14:34:19,2026-02-14T09:14:47
ORD79817DF0,925823,Public-key fault-tolerant contingency,9,100.91,442.01,CNY,pending,credit_card,50.186.75.94,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/21.0.849.0 Mobile/04C846 Safari/536.0",2026-01-28T23:53:35,2026-02-12T17:39:44
ORD8E48EA08,321615,Monitored bi-directional secured line,6,427.13,1782.33,CNY,shipped,credit_card,32.252.238.117,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_6; rv:1.9.6.20) Gecko/3967-02-28 10:18:33 Firefox/3.6.2,2026-02-05T15:05:15,2026-02-13T12:18:43
ORD2D7259E1,102921,Stand-alone web-enabled matrices,6,122.31,3856.98,CNY,paid,alipay,197.30.154.6,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/49.0.839.0 Safari/534.2",2026-01-26T03:33:37,2026-02-14T21:13:37
ORD8E272276,594723,Inverse upward-trending interface,6,757.25,1876.27,CNY,paid,wechat,20.175.215.77,Mozilla/5.0 (Windows CE; ko-KR; rv:1.9.2.20) Gecko/4078-10-11 16:23:09 Firefox/3.8,2026-02-12T19:56:50,2026-02-16T13:51:31
ORD14E134B9,985707,Open-architected static product,8,61.69,1251.72,CNY,shipped,alipay,35.232.39.204,Opera/9.12.(X11; Linux x86_64; gu-IN) Presto/2.9.161 Version/11.00,2026-01-22T07:40:40,2026-02-13T06:32:02
ORDAB5AA5DA,816885,Future-proofed static flexibility,4,897.42,2804.41,CNY,cancelled,alipay,159.92.104.73,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_5; rv:1.9.6.20) Gecko/2814-10-17 15:05:03 Firefox/3.6.3,2026-02-14T14:45:46,2026-02-13T05:15:46
ORD5A777E4D,776374,Open-architected context-sensitive conglomeration,5,64.8,2838.2,CNY,shipped,alipay,88.240.79.92,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) CriOS/41.0.866.0 Mobile/16D648 Safari/532.2",2026-01-20T01:22:15,2026-02-17T05:36:49
ORD74BE2E35,734514,Sharable coherent moderator,9,460.46,4643.86,CNY,paid,wechat,175.199.68.197,"Mozilla/5.0 (Linux; Android 14) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/45.0.870.0 Safari/531.2",2026-02-01T20:37:03,2026-02-16T11:35:49
ORD995207F1,988392,Assimilated heuristic paradigm,9,557.7,1590.39,CNY,paid,wechat,157.222.172.198,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_8) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/15.0.897.0 Safari/534.2",2026-02-06T16:25:16,2026-02-13T19:49:45
ORD7D281C7D,264702,Cross-group executive frame,5,686.57,3760.77,CNY,shipped,wechat,199.12.117.90,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; quz-PE) AppleWebKit/531.7.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6531.7.5",2026-02-11T12:24:23,2026-02-15T10:11:17
